Series Name	Series Code	Country Name	Country Code	2014 [YR2014]
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Brunei Darussalam	BRN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Bulgaria	BGR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Burkina Faso	BFA	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Burundi	BDI	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Cabo Verde	CPV	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Cambodia	KHM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Cameroon	CMR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Canada	CAN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Cayman Islands	CYM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Central African Republic	CAF	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Chad	TCD	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Channel Islands	CHI	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Chile	CHL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	China	CHN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Colombia	COL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Comoros	COM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Congo, Dem. Rep.	ZAR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Congo, Rep.	COG	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Costa Rica	CRI	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Cote d'Ivoire	CIV	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Croatia	HRV	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Cuba	CUB	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Curacao	CUW	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Cyprus	CYP	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Czech Republic	CZE	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Denmark	DNK	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Djibouti	DJI	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Dominica	DMA	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Dominican Republic	DOM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Ecuador	ECU	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Egypt, Arab Rep.	EGY	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	El Salvador	SLV	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Equatorial Guinea	GNQ	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Eritrea	ERI	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Estonia	EST	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Ethiopia	ETH	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Faeroe Islands	FRO	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Fiji	FJI	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Finland	FIN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	France	FRA	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	French Polynesia	PYF	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Gabon	GAB	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Gambia, The	GMB	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Georgia	GEO	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Germany	DEU	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Ghana	GHA	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Greece	GRC	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Greenland	GRL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Grenada	GRD	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Guam	GUM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Guatemala	GTM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Guinea	GIN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Guinea-Bissau	GNB	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Guyana	GUY	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Haiti	HTI	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Honduras	HND	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Hong Kong SAR, China	HKG	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Hungary	HUN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Iceland	ISL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	India	IND	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Indonesia	IDN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Iran, Islamic Rep.	IRN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Iraq	IRQ	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Ireland	IRL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Isle of Man	IMY	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Israel	ISR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Italy	ITA	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Jamaica	JAM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Japan	JPN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Jordan	JOR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Kazakhstan	KAZ	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Kenya	KEN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Kiribati	KIR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Korea, Dem. Rep.	PRK	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Korea, Rep.	KOR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Kosovo	KSV	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Kuwait	KWT	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Kyrgyz Republic	KGZ	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Lao PDR	LAO	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Latvia	LVA	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Lebanon	LBN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Lesotho	LSO	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Liberia	LBR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Libya	LBY	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Liechtenstein	LIE	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Lithuania	LTU	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Luxembourg	LUX	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Macao SAR, China	MAC	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Macedonia, FYR	MKD	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Madagascar	MDG	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Malawi	MWI	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Malaysia	MYS	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Maldives	MDV	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Mali	MLI	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Malta	MLT	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Marshall Islands	MHL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Mauritania	MRT	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Mauritius	MUS	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Mexico	MEX	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Micronesia, Fed. Sts.	FSM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Moldova	MDA	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Monaco	MCO	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Mongolia	MNG	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Montenegro	MNE	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Morocco	MAR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Mozambique	MOZ	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Myanmar	MMR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Namibia	NAM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Nepal	NPL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Netherlands	NLD	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	New Caledonia	NCL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	New Zealand	NZL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Nicaragua	NIC	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Niger	NER	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Nigeria	NGA	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Northern Mariana Islands	MNP	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Norway	NOR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Oman	OMN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Pakistan	PAK	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Palau	PLW	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Panama	PAN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Papua New Guinea	PNG	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Paraguay	PRY	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Peru	PER	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Philippines	PHL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Poland	POL	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Portugal	PRT	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Puerto Rico	PRI	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Qatar	QAT	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Romania	ROM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Russian Federation	RUS	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Rwanda	RWA	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Samoa	WSM	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	San Marino	SMR	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Sao Tome and Principe	STP	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Saudi Arabia	SAU	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Senegal	SEN	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Serbia	SRB	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Seychelles	SYC	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Sierra Leone	SLE	..
"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)"	SI.SPR.PC40.ZG	Singapore	SGP	..
